"matricule","coursGrp"
"3562","6 GT:REL2-02"
"3562","6 GT:SC3-02"
"3563","6 GT:ANG4-01"
"3563","6 GT:EDPF2-01"
"3563","6 GT:FGS2-02"
"3563","6 GT:FHIS2-02"
"3563","6 GT:FR4-02"
"3563","6 GT:LAT4-01"
"3563","6 GT:MATH6-02"
"3563","6 GT:NL4-02"
"3563","6 GT:REL2-02"
"3563","6 GT:SC3-02"
"3567","6 GT:ANG2-02"
"3567","6 GT:EDPM4-01"
"3567","6 GT:FGS2-04"
"3567","6 GT:FHIS2-04"
"3567","6 GT:FR4-04"
"3567","6 GT:MATH4-03"
"3567","6 GT:NL4-04"
"3567","6 GT:REL2-04"
"3567","6 GT:SC3-01"
"3567","6 GT:SCSO4-01"
"3568","5 GT:ALL2-01"
"3568","5 GT:ANG4-02"
"3568","5 GT:EDPM2-02"
"3568","5 GT:FGS2-02"
"3568","5 GT:FR4-02"
"3568","5 GT:HIS2-02"
"3568","5 GT:LAT4-01"
"3568","5 GT:MATH4-03"
"3568","5 GT:NL4-02"
"3568","5 GT:REL2-02"
"3568","5 GT:SC3-02"
"3570","6 GT:ANG4-02"
"3570","6 GT:EDPM2-02"
"3570","6 GT:FGS2-03"
"3570","6 GT:FHIS2-03"
"3570","6 GT:FR4-03"
"3570","6 GT:MATH6-01"
"3570","6 GT:NL4-03"
"3570","6 GT:REL2-03"
"3570","6 GT:SC6-01"
"3571","6 GT:ANG2-02"
"3571","6 GT:EDPM2-02"
"3571","6 GT:FGS2-03"
"3571","6 GT:FHIS2-03"
"3571","6 GT:FR4-03"
"3571","6 GT:LAT4-01"
"3571","6 GT:MATH6-01"
"3571","6 GT:NL4-03"
"3571","6 GT:REL2-03"
"3571","6 GT:SC3-03"
"3571","6 GT:UNIV2-01"
"3575","6 GT:ANG4-02"
"3575","6 GT:EDPF2-02"
"3575","6 GT:FGSN2-03"
"3575","6 GT:FR4-03"
"3575","6 GT:HISN2-03"
"3575","6 GT:LAT4-01"
"3575","6 GT:MATH6-01"
"3575","6 GT:NL4-03"
"3575","6 GT:REL2-03"
"3575","6 GT:SC3-03"
"3580","6 GT:ALL2-01"
"3580","6 GT:ANG4-02"
"3580","6 GT:EDPM2-02"
"3580","6 GT:FGSN2-03"
"3580","6 GT:FR4-03"
"3580","6 GT:HISN2-03"
"3580","6 GT:LAT4-01"
"3580","6 GT:MATH4-02"
"3580","6 GT:NL4-03"
"3580","6 GT:REL2-03"
"3580","6 GT:SC3-03"
"3581","6 GT:ALL2-01"
"3581","6 GT:ANG4-01"
"3581","6 GT:EDPF2-01"
"3581","6 GT:FGS2-02"
"3581","6 GT:FHIS2-02"
"3581","6 GT:FR4-02"
"3581","6 GT:MATH4-02"
"3581","6 GT:NL4-02"
"3581","6 GT:REL2-02"
"3581","6 GT:SC3-02"
"3581","6 GT:SCSO4-01"
"3584","6 GT:ANG4-03"
"3584","6 GT:EDPM2-02"
"3584","6 GT:ESTH1-01"
"3584","6 GT:FGS2-04"
"3584","6 GT:FHIS2-04"
"3584","6 GT:FR4-04"
"3584","6 GT:LAT4-02"
"3584","6 GT:MATH4-03"
"3584","6 GT:NL4-04"
"3584","6 GT:REFR2-01"
"3584","6 GT:REL2-04"
"3584","6 GT:SC3-01"
"3586","5 TT:ANG2-01"
"3586","5 TT:BIO2-01"
"3586","5 TT:EDPF4-01"
"3586","5 TT:EDSC2-01"
"3586","5 TT:FGS2-01"
"3586","5 TT:FHIS2-01"
"3586","5 TT:FR4-01"
"3586","5 TT:MATH4-01"
"3586","5 TT:NL4-01"
"3586","5 TT:PSY2-01"
"3586","5 TT:QEJS3-01"
"3586","5 TT:REL2-01"
"3586","5 TT:TEEX1-01"
"3587","6 GT:ANG4-03"
"3587","6 GT:EDPF2-02"
"3587","6 GT:ESTH1-01"
"3587","6 GT:FGS2-04"
"3587","6 GT:FHIS2-04"
"3587","6 GT:FR4-04"
"3587","6 GT:LAT4-02"
"3587","6 GT:MATH4-03"
"3587","6 GT:NL4-04"
"3587","6 GT:REFR2-01"
"3587","6 GT:REL2-04"
"3587","6 GT:SC3-01"
"3588","5 TT:ANG2-01"
"3588","5 TT:BIO2-01"
"3588","5 TT:EDPM4-01"
"3588","5 TT:EDSC2-01"
"3588","5 TT:FGS2-01"
"3588","5 TT:FHIS2-01"
"3588","5 TT:FR4-01"
"3588","5 TT:MATH4-01"
"3588","5 TT:NL4-01"
"3588","5 TT:PSY2-01"
"3588","5 TT:QEJS3-01"
"3588","5 TT:REL2-01"
"3588","5 TT:TEEX1-01"
"3589","5 GT:ANG2-02"
"3589","5 GT:EDPM4-01"
"3589","5 GT:FGS2-02"
"3589","5 GT:FR4-02"
"3589","5 GT:HIS2-02"
"3589","5 GT:MATH4-03"
"3589","5 GT:NL4-02"
"3589","5 GT:REL2-02"
"3589","5 GT:SC3-02"
"3589","5 GT:SCSO4-01"
"3592","6 TT:ANG2-01"
"3592","6 TT:BIO2-01"
"3592","6 TT:EDPM4-01"
"3592","6 TT:EDSC2-01"
"3592","6 TT:FGS2-01"
"3592","6 TT:FHIS2-01"
"3592","6 TT:FR4-01"
"3592","6 TT:MATH4-01"
"3592","6 TT:NL4-01"
"3592","6 TT:PSY2-01"
"3592","6 TT:QEJS3-01"
"3592","6 TT:REL2-01"
"3592","6 TT:TEEX1-01"
"3594","6 TQ:AIP2-05"
"3594","6 TQ:CORE2-05"
"3594","6 TQ:EDPF2-05"
"3594","6 TQ:EDSA2-05"
"3594","6 TQ:FR4-05"
"3594","6 TQ:MATH2-05"
"3594","6 TQ:NL2-05"
"3594","6 TQ:PSY3-05"
"3594","6 TQ:REL2-05"
"3594","6 TQ:SC2-05"
"3594","6 TQ:SCHU2-05"
"3594","6 TQ:SOC2-05"
"3594","6 TQ:STAG4-05"
"3594","6 TQ:TEED2-05"
"3594","6 TQ:TEED3-05"
"3598","6 GT:ANG4-01"
"3598","6 GT:ECO4-01"
"3598","6 GT:EDPF2-01"
"3598","6 GT:FGS2-02"
"3598","6 GT:FHIS2-02"
"3598","6 GT:FR4-02"
"3598","6 GT:MATH6-02"
"3598","6 GT:NL4-02"
"3598","6 GT:REL2-02"
"3598","6 GT:SC3-02"
"3600","6 GT:ANG4-01"
"3600","6 GT:ECO4-01"
"3600","6 GT:EDPF2-01"
"3600","6 GT:FGS2-02"
"3600","6 GT:FHIS2-02"
"3600","6 GT:FR4-02"
"3600","6 GT:MATH4-02"
"3600","6 GT:NL4-02"
"3600","6 GT:REL2-02"
"3600","6 GT:SC3-02"
"3601","5 GT:ANG4-02"
"3601","5 GT:ECO4-01"
"3601","5 GT:EDPM2-01"
"3601","5 GT:FGS2-04"
"3601","5 GT:FR4-04"
"3601","5 GT:HIS2-04"
"3601","5 GT:MATH6-02"
"3601","5 GT:NL4-04"
"3601","5 GT:REL2-04"
"3601","5 GT:SC3-03"
"3605","5 GT:ANG2-02"
"3605","5 GT:EDPM4-01"
"3605","5 GT:FGS2-02"
"3605","5 GT:FR4-02"
"3605","5 GT:HIS2-02"
"3605","5 GT:MATH4-03"
"3605","5 GT:NL4-02"
"3605","5 GT:REL2-02"
"3605","5 GT:SC3-02"
"3605","5 GT:SCSO4-01"
"3606","6 GT:ANG4-03"
"3606","6 GT:EDPM2-02"
"3606","6 GT:ESTH1-01"
"3606","6 GT:FGS2-04"
"3606","6 GT:FHIS2-04"
"3606","6 GT:FR4-04"
"3606","6 GT:MATH4-03"
"3606","6 GT:NL4-04"
"3606","6 GT:REFR2-01"
"3606","6 GT:REL2-04"
"3606","6 GT:SC3-01"
"3606","6 GT:SCSO4-01"
"3611","6 TQ:AIP2-05"
"3611","6 TQ:CORE2-05"
"3611","6 TQ:EDPF2-05"
"3611","6 TQ:EDSA2-05"
"3611","6 TQ:FR4-05"
"3611","6 TQ:MATH2-05"
"3611","6 TQ:NL2-05"
"3611","6 TQ:PSY3-05"
"3611","6 TQ:REL2-05"
"3611","6 TQ:SC2-05"
"3611","6 TQ:SCHU2-05"
"3611","6 TQ:SOC2-05"
"3611","6 TQ:STAG4-06"
"3611","6 TQ:TEED2-05"
"3611","6 TQ:TEED3-05"
"3612","6 GT:ALL2-01"
"3612","6 GT:ANG4-03"
"3612","6 GT:EDPM2-02"
"3612","6 GT:FGS2-04"
"3612","6 GT:FHIS2-04"
"3612","6 GT:FR4-04"
"3612","6 GT:LAT4-02"
"3612","6 GT:MATH4-03"
"3612","6 GT:NL4-04"
"3612","6 GT:REL2-04"
"3612","6 GT:SC3-01"
"3613","6 GT:ALL2-01"
"3613","6 GT:ANG4-02"
"3613","6 GT:EDPM2-02"
"3613","6 GT:FGSN2-03"
"3613","6 GT:FR4-03"
"3613","6 GT:HISN2-03"
"3613","6 GT:MATH4-02"
"3613","6 GT:NL4-03"
"3613","6 GT:REL2-03"
"3613","6 GT:SC3-03"
"3613","6 GT:SCSO4-01"
"3615","6 GT:ANG4-02"
"3615","6 GT:ECO4-01"
"3615","6 GT:EDPM2-02"
"3615","6 GT:FGSN2-03"
"3615","6 GT:FR4-03"
"3615","6 GT:HISN2-03"
"3615","6 GT:MATH6-01"
"3615","6 GT:NL4-03"
"3615","6 GT:REL2-03"
"3615","6 GT:SC3-03"
"3618","6 GT:ANG2-02"
"3618","6 GT:EDPF4-01"
"3618","6 GT:FGS2-04"
"3618","6 GT:FHIS2-04"
"3618","6 GT:FR4-04"
"3618","6 GT:MATH4-03"
"3618","6 GT:NL4-04"
"3618","6 GT:REL2-04"
"3618","6 GT:SC3-01"
"3618","6 GT:SCSO4-01"
"3619","6 GT:ANG2-02"
"3619","6 GT:EDPF2-02"
"3619","6 GT:FGS2-03"
"3619","6 GT:FHIS2-03"
"3619","6 GT:FR4-03"
"3619","6 GT:LAT4-01"
"3619","6 GT:MATH6-01"
"3619","6 GT:NL4-03"
"3619","6 GT:REL2-03"
"3619","6 GT:SC3-03"
"3621","6 GT:ALL2-01"
"3621","6 GT:ANG4-02"
"3621","6 GT:EDPF2-02"
"3621","6 GT:FGSN2-03"
"3621","6 GT:FR4-03"
"3621","6 GT:HISN2-03"
"3621","6 GT:LAT4-01"
"3621","6 GT:MATH4-02"
"3621","6 GT:NL4-03"
"3621","6 GT:REL2-03"
"3621","6 GT:SC3-03"
"3622","6 GT:ALL2-01"
"3622","6 GT:ANG4-02"
"3622","6 GT:EDPF2-02"
"3622","6 GT:FGSN2-03"
"3622","6 GT:FR4-03"
"3622","6 GT:HISN2-03"
"3622","6 GT:MATH4-02"
"3622","6 GT:NL4-03"
"3622","6 GT:REL2-03"
"3622","6 GT:SC3-03"
"3622","6 GT:SCSO4-01"
"3624","6 GT:ANG2-01"
"3624","6 GT:ECO4-01"
"3624","6 GT:EDPF4-01"
"3624","6 GT:FGS2-01"
"3624","6 GT:FHIS2-01"
"3624","6 GT:FR4-01"
"3624","6 GT:MATH4-01"
"3624","6 GT:NL4-01"
"3624","6 GT:REL2-01"
"3624","6 GT:SC3-03"
"3638","6 GT:ANG4-02"
"3638","6 GT:EDPM2-02"
"3638","6 GT:FGS2-03"
"3638","6 GT:FHIS2-03"
"3638","6 GT:FR4-03"
"3638","6 GT:MATH6-01"
"3638","6 GT:NL4-03"
"3638","6 GT:REL2-03"
"3638","6 GT:SC6-01"
"3639","6 GT:ANG4-01"
"3639","6 GT:ECO4-01"
"3639","6 GT:EDPF2-01"
"3639","6 GT:FGS2-02"
"3639","6 GT:FHIS2-02"
"3639","6 GT:FR4-02"
"3639","6 GT:MATH4-02"
"3639","6 GT:NL4-02"
"3639","6 GT:REL2-02"
"3639","6 GT:SC3-02"
"3640","5 TT:ANG2-01"
"3640","5 TT:BIO2-01"
"3640","5 TT:EDPF4-01"
"3640","5 TT:EDSC2-01"
"3640","5 TT:FGS2-01"
"3640","5 TT:FHIS2-01"
"3640","5 TT:FR4-01"
"3640","5 TT:MATH4-01"
"3640","5 TT:NL4-01"
"3640","5 TT:PSY2-01"
"3640","5 TT:QEJS3-01"
"3640","5 TT:REL2-01"
"3640","5 TT:TEEX1-01"
"3643","6 GT:ANG4-03"
"3643","6 GT:EDPF2-02"
"3643","6 GT:ESTH1-01"
"3643","6 GT:FGS2-04"
"3643","6 GT:FHIS2-04"
"3643","6 GT:FR4-04"
"3643","6 GT:LAT4-02"
"3643","6 GT:MATH4-03"
"3643","6 GT:NL4-04"
"3643","6 GT:REFR2-01"
"3643","6 GT:REL2-04"
"3643","6 GT:SC3-01"
"3644","6 GT:ANG4-03"
"3644","6 GT:EDPF2-02"
"3644","6 GT:ESTH1-01"
"3644","6 GT:FGS2-04"
"3644","6 GT:FHIS2-04"
"3644","6 GT:FR4-04"
"3644","6 GT:MATH4-03"
"3644","6 GT:NL4-04"
"3644","6 GT:REFR2-01"
"3644","6 GT:REL2-04"
"3644","6 GT:SC3-01"
"3644","6 GT:SCSO4-01"
"3645","5 TT:ANG2-01"
"3645","5 TT:BIO2-01"
"3645","5 TT:EDAR2-01"
"3645","5 TT:EDPM2-01"
"3645","5 TT:EDSC2-01"
"3645","5 TT:FGS2-01"
"3645","5 TT:FHIS2-01"
"3645","5 TT:FR4-01"
"3645","5 TT:MATH4-01"
"3645","5 TT:NL4-01"
"3645","5 TT:PSY2-01"
"3645","5 TT:QEJS3-01"
"3645","5 TT:REL2-01"
"3645","5 TT:TEEX1-01"
"3648","6 GT:ANG2-02"
"3648","6 GT:EDPM2-02"
"3648","6 GT:FGS2-03"
"3648","6 GT:FHIS2-03"
"3648","6 GT:FR4-03"
"3648","6 GT:MATH6-01"
"3648","6 GT:NL4-03"
"3648","6 GT:REL2-03"
"3648","6 GT:SC6-01"
"3648","6 GT:UNIV2-01"
"3649","6 GT:ANG4-01"
"3649","6 GT:ECO4-01"
"3649","6 GT:EDPM2-01"
"3649","6 GT:FGS2-02"
"3649","6 GT:FHIS2-02"
"3649","6 GT:FR4-02"
"3649","6 GT:MATH4-02"
"3649","6 GT:NL4-02"
"3649","6 GT:REL2-02"
"3649","6 GT:SC3-02"
"3651","5 GT:ANG2-02"
"3651","5 GT:ECO4-01"
"3651","5 GT:EDPM4-01"
"3651","5 GT:FGS2-02"
"3651","5 GT:FR4-02"
"3651","5 GT:HIS2-02"
"3651","5 GT:MATH4-03"
"3651","5 GT:NL4-02"
"3651","5 GT:REL2-02"
"3651","5 GT:SC3-02"
"3654","6 GT:ANG2-01"
"3654","6 GT:ECO4-01"
"3654","6 GT:EDPM4-01"
"3654","6 GT:FGS2-01"
"3654","6 GT:FHIS2-01"
"3654","6 GT:FR4-01"
"3654","6 GT:MATH4-01"
"3654","6 GT:NL4-01"
"3654","6 GT:REL2-01"
"3654","6 GT:SC3-03"
"3656","6 GT:ANG4-03"
"3656","6 GT:EDPF2-02"
"3656","6 GT:ESTH1-01"
"3656","6 GT:FGS2-04"
"3656","6 GT:FHIS2-04"
"3656","6 GT:FR4-04"
"3656","6 GT:MATH4-03"
"3656","6 GT:NL4-04"
"3656","6 GT:REFR2-01"
"3656","6 GT:REL2-04"
"3656","6 GT:SC3-01"
"3656","6 GT:SCSO4-01"
"3658","6 GT:ANG2-02"
"3658","6 GT:EDPM2-02"
"3658","6 GT:FGSN2-03"
"3658","6 GT:FR4-03"
"3658","6 GT:HISN2-03"
"3658","6 GT:LAT4-01"
"3658","6 GT:MATH6-01"
"3658","6 GT:NL4-03"
"3658","6 GT:REL2-03"
"3658","6 GT:SC3-03"
"3658","6 GT:UNIV2-01"
"3661","5 GT:ANG4-02"
"3661","5 GT:ECO4-01"
"3661","5 GT:EDPF2-02"
"3661","5 GT:FGS2-02"
"3661","5 GT:FR4-02"
"3661","5 GT:HIS2-02"
"3661","5 GT:MATH4-03"
"3661","5 GT:NL4-02"
"3661","5 GT:REL2-02"
"3661","5 GT:SC3-02"
"3667","6 GT:ALL2-01"
"3667","6 GT:ANG4-02"
"3667","6 GT:EDPF2-02"
"3667","6 GT:FGSN2-03"
"3667","6 GT:FR4-03"
"3667","6 GT:HISN2-03"
"3667","6 GT:MATH4-02"
"3667","6 GT:NL4-03"
"3667","6 GT:REL2-03"
"3667","6 GT:SC3-03"
"3667","6 GT:SCSO4-01"
"3672","5 GT:ANG4-01"
"3672","5 GT:ECO4-01"
"3672","5 GT:EDPM2-02"
"3672","5 GT:FGS2-01"
"3672","5 GT:FR4-03"
"3672","5 GT:HIS2-01"
"3672","5 GT:MATH4-01"
"3672","5 GT:NL4-03"
"3672","5 GT:REL2-03"
"3672","5 GT:SC3-01"
"3673","6 GT:ANG4-01"
"3673","6 GT:ECO4-01"
"3673","6 GT:EDPF2-01"
"3673","6 GT:FGS2-02"
"3673","6 GT:FHIS2-02"
"3673","6 GT:FR4-02"
"3673","6 GT:MATH4-02"
"3673","6 GT:NL4-02"
"3673","6 GT:REL2-02"
"3673","6 GT:SC3-02"
"3674","5 TT:ANG2-01"
"3674","5 TT:BIO2-01"
"3674","5 TT:EDAR2-01"
"3674","5 TT:EDPF2-01"
"3674","5 TT:EDSC2-01"
"3674","5 TT:FGS2-01"
"3674","5 TT:FHIS2-01"
"3674","5 TT:FR4-01"
"3674","5 TT:MATH4-01"
"3674","5 TT:NL4-01"
"3674","5 TT:PSY2-01"
"3674","5 TT:QEJS3-01"
"3674","5 TT:REL2-01"
"3674","5 TT:TEEX1-01"
"3675","5 GT:ANG4-02"
"3675","5 GT:EDPF2-01"
"3675","5 GT:FGS2-04"
"3675","5 GT:FR4-04"
"3675","5 GT:HIS2-04"
"3675","5 GT:LAT4-01"
"3675","5 GT:MATH6-02"
"3675","5 GT:NL4-04"
"3675","5 GT:REL2-04"
"3675","5 GT:SC3-03"
"3677","4 TT:ANG2-01"
"3677","4 TT:BIO2-01"
"3677","4 TT:EDPF2-01"
"3677","4 TT:EDSC2-01"
"3677","4 TT:FR5-01"
"3677","4 TT:FREX2-01"
"3677","4 TT:GEO2-01"
"3677","4 TT:HIS2-01"
"3677","4 TT:MATH5-01"
"3677","4 TT:NL4-01"
"3677","4 TT:PSY2-01"
"3677","4 TT:REL2-01"
"3677","4 TT:TEVI2-01"
"3678","6 GT:ANG2-02"
"3678","6 GT:EDPM2-02"
"3678","6 GT:FGS2-03"
"3678","6 GT:FHIS2-03"
"3678","6 GT:FR4-03"
"3678","6 GT:LAT4-01"
"3678","6 GT:MATH6-01"
"3678","6 GT:NL4-03"
"3678","6 GT:REL2-03"
"3678","6 GT:SC3-03"
"3679","5 TT:ANG2-01"
"3679","5 TT:BIO2-01"
"3679","5 TT:EDAR2-01"
"3679","5 TT:EDPF2-01"
"3679","5 TT:EDSC2-01"
"3679","5 TT:FGS2-01"
"3679","5 TT:FHIS2-01"
"3679","5 TT:FR4-01"
"3679","5 TT:MATH4-01"
"3679","5 TT:NL4-01"
"3679","5 TT:PSY2-01"
"3679","5 TT:QEJS3-01"
"3679","5 TT:REL2-01"
"3679","5 TT:TEEX1-01"
"3682","6 GT:ANG4-03"
"3682","6 GT:EDPF2-02"
"3682","6 GT:ESTH1-01"
"3682","6 GT:FGS2-04"
"3682","6 GT:FHIS2-04"
"3682","6 GT:FR4-04"
"3682","6 GT:LAT4-02"
"3682","6 GT:MATH4-03"
"3682","6 GT:NL4-04"
"3682","6 GT:REFR2-01"
"3682","6 GT:REL2-04"
"3682","6 GT:SC3-01"
"3684","6 TT:ANG2-01"
"3684","6 TT:BIO2-01"
"3684","6 TT:EDAR2-01"
"3684","6 TT:EDPF2-02"
"3684","6 TT:EDSC2-01"
"3684","6 TT:FGS2-01"
"3684","6 TT:FHIS2-01"
"3684","6 TT:FR4-01"
"3684","6 TT:MATH4-01"
"3684","6 TT:NL4-01"
"3684","6 TT:PSY2-01"
"3684","6 TT:QEJS3-01"
"3684","6 TT:REL2-01"
"3684","6 TT:TEEX1-01"
"3687","6 GT:ALL2-01"
"3687","6 GT:ANG4-02"
"3687","6 GT:EDPF2-02"
"3687","6 GT:FGSN2-03"
"3687","6 GT:FR4-03"
"3687","6 GT:HISN2-03"
"3687","6 GT:LAT4-01"
"3687","6 GT:MATH4-02"
"3687","6 GT:NL4-03"
"3687","6 GT:REL2-03"
"3687","6 GT:SC3-03"
"3688","6 GT:ALL2-01"
"3688","6 GT:ANG4-01"
"3688","6 GT:ECO4-01"
"3688","6 GT:EDPF2-01"
"3688","6 GT:FGS2-02"
"3688","6 GT:FHIS2-02"
"3688","6 GT:FR4-02"
"3688","6 GT:MATH4-02"
"3688","6 GT:NL4-02"
"3688","6 GT:REL2-02"
"3688","6 GT:SC3-02"
"3689","4 GT:ANG2-02"
"3689","4 GT:EDPM4-01"
"3689","4 GT:FR5-03"
"3689","4 GT:GEO2-03"
"3689","4 GT:HIS2-03"
"3689","4 GT:MATH5-03"
"3689","4 GT:NL4-03"
"3689","4 GT:REL2-03"
"3689","4 GT:SC5-2a"
"3690","5 GT:ANG4-01"
"3690","5 GT:ECO4-01"
"3690","5 GT:EDPM2-02"
"3690","5 GT:FGS2-01"
"3690","5 GT:FR4-03"
"3690","5 GT:HIS2-01"
"3690","5 GT:MATH4-01"
"3690","5 GT:NL4-03"
"3690","5 GT:REL2-03"
"3690","5 GT:SC3-01"
"3694","6 GT:ANG4-01"
"3694","6 GT:ECO4-01"
"3694","6 GT:EDPF2-01"
"3694","6 GT:FGS2-02"
"3694","6 GT:FHIS2-02"
"3694","6 GT:FR4-02"
"3694","6 GT:MATH4-02"
"3694","6 GT:NL4-02"
"3694","6 GT:REL2-02"
"3694","6 GT:SC3-02"
"3696","5 TQ:AIP2-06"
"3696","5 TQ:CORE1-05"
"3696","5 TQ:EDPF2-05"
"3696","5 TQ:EDSA3-06"
"3696","5 TQ:FR4-05"
"3696","5 TQ:MATH2-05"
"3696","5 TQ:NL2-05"
"3696","5 TQ:PSY3-05"
"3696","5 TQ:REL2-05"
"3696","5 TQ:SC2-05"
"3696","5 TQ:SCHU2-05"
"3696","5 TQ:SOC2-05"
"3696","5 TQ:STA4-07"
"3696","5 TQ:TEED2-06"
"3696","5 TQ:TEED3-05"
"3697","6 GT:ALL2-01"
"3697","6 GT:ANG4-03"
"3697","6 GT:ECO4-01"
"3697","6 GT:EDPM2-02"
"3697","6 GT:FGS2-04"
"3697","6 GT:FHIS2-04"
"3697","6 GT:FR4-04"
"3697","6 GT:MATH4-03"
"3697","6 GT:NL4-04"
"3697","6 GT:REL2-04"
"3697","6 GT:SC3-01"
"3701","5 TT:ANG2-01"
"3701","5 TT:BIO2-01"
"3701","5 TT:EDPF4-01"
"3701","5 TT:EDSC2-01"
"3701","5 TT:FGS2-01"
"3701","5 TT:FHIS2-01"
"3701","5 TT:FR4-01"
"3701","5 TT:MATH4-01"
"3701","5 TT:NL4-01"
"3701","5 TT:PSY2-01"
"3701","5 TT:QEJS3-01"
"3701","5 TT:REL2-01"
"3701","5 TT:TEEX1-01"
"3702","6 GT:ANG4-02"
"3702","6 GT:EDPF2-02"
"3702","6 GT:FGS2-03"
"3702","6 GT:FHIS2-03"
"3702","6 GT:FR4-03"
"3702","6 GT:MATH6-01"
"3702","6 GT:NL4-03"
"3702","6 GT:REL2-03"
"3702","6 GT:SC6-01"
"3705","6 GT:ALL2-01"
"3705","6 GT:ANG4-03"
"3705","6 GT:EDPF2-02"
"3705","6 GT:FGS2-04"
"3705","6 GT:FHIS2-04"
"3705","6 GT:FR4-04"
"3705","6 GT:MATH4-03"
"3705","6 GT:NL4-04"
"3705","6 GT:REL2-04"
"3705","6 GT:SC3-01"
"3705","6 GT:SCSO4-01"
"3708","6 GT:ALL2-01"
"3708","6 GT:ANG4-03"
"3708","6 GT:EDPF2-02"
"3708","6 GT:FGS2-04"
"3708","6 GT:FHIS2-04"
"3708","6 GT:FR4-04"
"3708","6 GT:LAT4-02"
"3708","6 GT:MATH4-03"
"3708","6 GT:NL4-04"
"3708","6 GT:REL2-04"
"3708","6 GT:SC3-01"
"3710","6 GT:ANG4-01"
"3710","6 GT:EDPF2-01"
"3710","6 GT:FGS2-02"
"3710","6 GT:FHIS2-02"
"3710","6 GT:FR4-02"
"3710","6 GT:LAT4-01"
"3710","6 GT:MATH6-02"
"3710","6 GT:NL4-02"
"3710","6 GT:REL2-02"
"3710","6 GT:SC3-02"
"3713","6 GT:ANG2-02"
"3713","6 GT:EDPF4-01"
"3713","6 GT:FGS2-04"
"3713","6 GT:FHIS2-04"
"3713","6 GT:FR4-04"
"3713","6 GT:MATH4-03"
"3713","6 GT:NL4-04"
"3713","6 GT:REL2-04"
"3713","6 GT:SC3-01"
"3713","6 GT:SCSO4-01"
"3714","6 GT:ANG4-03"
"3714","6 GT:EDPF2-02"
"3714","6 GT:ESTH1-01"
"3714","6 GT:FGS2-04"
"3714","6 GT:FHIS2-04"
"3714","6 GT:FR4-04"
"3714","6 GT:LAT4-02"
"3714","6 GT:MATH4-03"
"3714","6 GT:NL4-04"
"3714","6 GT:REFR2-01"
"3714","6 GT:REL2-04"
"3714","6 GT:SC3-01"
"3717","5 GT:ALL2-01"
"3717","5 GT:ANG4-02"
"3717","5 GT:EDPF2-02"
"3717","5 GT:FGS2-02"
"3717","5 GT:FR4-02"
"3717","5 GT:HIS2-02"
"3717","5 GT:LAT4-01"
"3717","5 GT:MATH4-03"
"3717","5 GT:NL4-02"
"3717","5 GT:REL2-02"
"3717","5 GT:SC3-02"
"3854","6 GT:ANG4-01"
"3854","6 GT:EDPF2-01"
"3854","6 GT:FGS2-02"
"3854","6 GT:FHIS2-02"
"3854","6 GT:FR4-02"
"3854","6 GT:MATH6-02"
"3854","6 GT:NL4-02"
"3854","6 GT:REL2-02"
"3854","6 GT:SC3-02"
"3854","6 GT:SCSO4-01"
"3877","5 GT:ANG2-02"
"3877","5 GT:ECO4-01"
"3877","5 GT:EDPM4-01"
"3877","5 GT:FGS2-02"
"3877","5 GT:FR4-02"
"3877","5 GT:HIS2-02"
"3877","5 GT:MATH4-03"
"3877","5 GT:NL4-02"
"3877","5 GT:REL2-02"
"3877","5 GT:SC3-02"
"3879","5 GT:ANG4-01"
"3879","5 GT:ECO4-01"
"3879","5 GT:EDPM2-02"
"3879","5 GT:FGS2-01"
"3879","5 GT:FR4-03"
"3879","5 GT:HIS2-01"
"3879","5 GT:MATH4-01"
"3879","5 GT:NL4-03"
"3879","5 GT:REL2-03"
"3879","5 GT:SC3-01"
"3883","4 GT:ANG2-02"
"3883","4 GT:EDPM4-01"
"3883","4 GT:FR5-03"
"3883","4 GT:GEO2-03"
"3883","4 GT:HIS2-03"
"3883","4 GT:MATH5-03"
"3883","4 GT:NL4-03"
"3883","4 GT:REL2-03"
"3883","4 GT:SC3-01"
"3883","4 GT:SCSO4-01"
"3884","5 GT:ANG4-01"
"3884","5 GT:EDPM2-02"
"3884","5 GT:FGSN2-03"
"3884","5 GT:FR4-03"
"3884","5 GT:HISN2-03"
"3884","5 GT:LAT4-01"
"3884","5 GT:MATH6-01"
"3884","5 GT:NL4-03"
"3884","5 GT:REL2-03"
"3884","5 GT:SC3-01"
"3888","5 TQ:AIP2-05"
"3888","5 TQ:CORE1-05"
"3888","5 TQ:EDPF2-05"
"3888","5 TQ:EDSA3-05"
"3888","5 TQ:FR4-05"
"3888","5 TQ:MATH2-05"
"3888","5 TQ:NL2-05"
"3888","5 TQ:PSY3-05"
"3888","5 TQ:REL2-05"
"3888","5 TQ:SC2-05"
"3888","5 TQ:SCHU2-05"
"3888","5 TQ:SOC2-05"
"3888","5 TQ:STA4-05"
"3888","5 TQ:TEED2-05"
"3888","5 TQ:TEED3-05"
"3889","4 GT:ANG2-02"
"3889","4 GT:ECO4-01"
"3889","4 GT:EDPM4-01"
"3889","4 GT:FR5-03"
"3889","4 GT:GEO2-03"
"3889","4 GT:HIS2-03"
"3889","4 GT:MATH5-03"
"3889","4 GT:NL4-03"
"3889","4 GT:REL2-03"
"3889","4 GT:SC3-01"
